id,status,chance_of_playing_next_round,chance_of_playing_this_round,now_cost,now_cost_rank,now_cost_rank_type,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,selected_by_percent,selected_rank,selected_rank_type,total_points,event_points,points_per_game,points_per_game_rank,points_per_game_rank_type,bonus,bps,form,form_rank,form_rank_type,value_form,value_season,dreamteam_count,transfers_in,transfers_in_event,transfers_out,transfers_out_event,ep_next,ep_this,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,expected_goals_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,influence,influence_rank,influence_rank_type,creativity,creativity_rank,creativity_rank_type,threat,threat_rank,threat_rank_type,ict_index,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,direct_freekicks_order,penalties_order,gw,set_piece_threat,first_name,second_name,web_name,news,news_added,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,starts,defensive_contribution,corners_and_indirect_freekicks_text,direct_freekicks_text,penalties_text,saves_per_90,clean_sheets_per_90,goals_conceded_per_90,starts_per_90,defensive_contribution_per_90,tackles,clearances_blocks_interceptions,recoveries
596,a,,,4.5,508,135,0,0,0,0,0.1,427,149,1,0,1.0,279,109,0,3,0.3,328,117,0.1,0.2,0,1626,34,2933,108,0.3,0.3,0.0,0.0,0.0,0.14,0.0,0.0,0.0,1.58,4.0,287,107,0.0,436,177,0.0,378,166,0.4,316,114,,,,3,,Matteo,Ruggeri,Ruggeri,,,8,0,0,0,0,0,0,0,0,0,0,0,2,,,,0.0,0.0,0.0,0.0,22.5,2,0,0
597,a,,,5.0,297,13,0,0,0,0,1.1,177,27,2,0,2.0,194,18,0,8,0.7,283,21,0.1,0.4,0,39078,1755,18755,710,0.7,0.7,0.0,0.0,0.0,1.04,0.0,0.0,0.0,1.04,13.6,215,22,0.0,543,63,0.0,501,63,1.4,282,22,,,,3,,Zion,Suzuki,Suzuki,,,90,0,0,0,1,0,0,0,0,0,1,1,0,,,,1.0,0.0,1.0,1.0,0.0,0,2,9
606,a,,,4.0,638,201,0,0,0,0,0.1,374,137,0,0,0.0,425,157,0,0,0.0,425,157,0.0,0.0,0,8371,411,2079,150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,386,149,0.0,378,147,0.0,304,122,0.0,396,149,,,,3,,Triston,Rowe,Rowe,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
607,u,0.0,0.0,4.5,540,275,0,0,0,0,0.1,418,164,0,0,0.0,499,194,0,0,0.0,499,194,0.0,0.0,0,7103,0,3883,728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,465,174,0.0,466,183,0.0,409,141,0.0,475,179,,,,3,,Luka,Lynch,Lynch,Has joined Oxford United on loan until January,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
611,a,,,4.5,463,103,0,0,0,0,0.2,367,134,1,0,1.0,270,101,0,4,0.5,312,104,0.1,0.2,0,8569,387,1920,133,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,294,111,0.8,289,106,0.0,348,148,0.4,315,113,,,,3,,Aaron,Wan-Bissaka,Wan-Bissaka,,,12,0,0,0,0,0,0,0,0,0,0,0,2,,,,0.0,0.0,0.0,0.0,15.0,2,0,0
618,a,,,6.0,60,42,0,0,0,0,0.0,496,201,0,0,0.0,636,278,0,0,0.0,636,278,0.0,0.0,0,3931,270,982,134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,632,277,0.0,632,277,0.0,627,273,0.0,633,277,,,,3,,Leon,Goretzka,Goretzka,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
630,a,,,4.5,485,120,0,0,0,0,0.0,597,201,0,0,0.0,463,178,0,0,0.0,463,178,0.0,0.0,0,1099,154,211,21,1.8,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,427,172,0.0,424,172,0.0,362,158,0.0,437,172,,,,3,,Taylor,Harwood-Bellis,Harwood-Bellis,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
57,a,,,4.5,496,40,0,0,0,0,3.4,93,15,6,1,2.0,181,15,0,33,2.0,154,15,0.4,1.3,0,75357,3997,52047,3042,2.0,2.0,0.0,0.0,0.0,4.75,0.0,0.0,0.0,1.58,70.6,16,2,0.0,431,42,0.0,370,41,7.1,120,2,,,,3,,Đorđe,Petrović,Petrović,,,270,0,0,0,5,0,0,0,0,0,9,3,0,,,,3.0,0.0,1.67,1.0,0.0,0,6,21
58,a,,,4.0,576,50,0,0,0,0,3.3,96,17,0,0,0.0,380,24,0,0,0.0,380,24,0.0,0.0,0,51601,3691,33199,1221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,341,24,0.0,331,3,0.0,253,2,0.0,350,24,,,,3,,Fraser,Forster,Forster,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
59,u,0.0,0.0,4.0,611,65,0,0,0,0,0.2,366,41,0,0,0.0,404,39,0,0,0.0,404,39,0.0,0.0,0,1133,0,4499,198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365,39,0.0,357,18,0.0,281,17,0.0,375,39,,,,3,,Will,Dennis,Dennis,Has joined MK Dons permanently,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
60,a,,,5.5,165,22,0,0,0,0,0.8,207,79,6,1,2.0,205,74,0,22,2.0,170,63,0.4,1.1,0,16789,542,19289,880,2.0,2.0,0.0,0.76,0.76,4.75,0.0,0.25,0.25,1.58,37.2,109,48,21.3,122,38,4.0,202,72,6.3,140,52,,,,3,,James,Hill,Hill,,,270,0,0,0,5,0,0,0,0,0,0,3,24,,,,0.0,0.0,1.67,1.0,8.0,4,20,5
61,a,,,5.5,175,24,0,0,0,0,3.7,90,35,5,0,1.7,226,78,2,28,1.7,193,69,0.3,0.9,0,33385,905,71904,3999,1.7,1.7,0.01,0.13,0.14,4.75,0.0,0.04,0.04,1.58,43.2,80,34,25.0,105,33,4.0,203,73,7.3,115,41,,,,3,,Adrien,Truffert,Truffert,,,270,0,0,0,5,0,0,0,1,0,0,3,22,,,,0.0,0.0,1.67,1.0,7.33,7,15,18
62,a,,,5.0,291,50,0,0,0,0,0.2,347,128,0,0,0.0,563,203,0,0,0.0,563,203,0.0,0.0,0,4585,153,6488,304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,538,203,0.0,539,203,0.0,496,196,0.0,545,203,,,,3,,Bafodé,Diakité,Diakité,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
63,i,0.0,0.0,5.0,371,67,0,0,0,0,0.0,606,204,0,0,0.0,595,209,0,0,0.0,595,209,0.0,0.0,0,167,5,559,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,573,208,0.0,579,208,0.0,549,204,0.0,581,208,,,,3,,Veljko,Milosavljevic,Milosavljević,Unspecified injury - Unknown return date,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
64,a,,,4.5,424,81,0,0,0,0,0.1,391,143,2,0,0.7,365,125,0,10,0.7,264,91,0.2,0.4,0,4604,129,3249,140,0.7,0.7,0.01,0.06,0.07,4.75,0.0,0.02,0.02,1.58,22.6,165,77,16.3,142,44,0.0,321,138,3.9,195,73,,,,3,,Adam,Smith,Smith,,,270,0,0,0,5,0,0,0,2,0,0,3,13,,,,0.0,0.0,1.67,1.0,4.33,4,9,8
65,i,0.0,0.0,4.5,489,123,0,0,0,0,0.0,588,200,0,0,0.0,465,179,0,0,0.0,465,179,0.0,0.0,0,198,14,898,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,429,173,0.0,426,173,0.0,365,160,0.0,439,173,,,,3,,Julián,Araujo Zúñiga,J.Araujo,Thigh injury - Unknown return date,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
67,a,,,6.5,43,29,0,0,0,0,2.2,119,37,6,2,2.0,214,98,0,19,2.0,177,82,0.3,0.9,0,36293,905,86945,4742,2.0,2.0,0.48,0.06,0.54,4.53,0.16,0.02,0.18,1.53,14.8,208,82,14.8,150,90,61.0,22,13,9.1,79,45,,,,3,,Rayan Vitor,Simplício Rocha,Rayan,,,267,0,0,0,4,0,0,0,0,0,0,3,8,,,,0.0,0.0,1.35,1.01,2.7,2,3,3
68,a,,,6.0,64,44,0,0,0,0,2.4,112,33,21,10,7.0,22,8,6,95,7.0,11,5,1.2,3.5,0,130930,15460,64842,2563,7.0,7.0,1.5,0.34,1.84,4.72,0.5,0.11,0.61,1.59,55.0,44,21,55.5,25,22,29.0,65,39,13.9,30,24,1.0,1.0,3.0,3,,Marcus,Tavernier,Tavernier,,,268,2,0,0,5,0,0,0,1,0,0,3,28,,,,0.0,0.0,1.68,1.01,9.4,7,3,18
66,a,100.0,100.0,4.0,640,203,0,0,0,0,0.2,315,115,0,0,0.0,426,158,0,0,0.0,426,158,0.0,0.0,0,7082,620,4997,215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387,150,0.0,379,148,0.0,306,124,0.0,397,150,,,,3,,Julio,Soler Barreto,Soler,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
69,a,,,6.0,78,53,0,0,0,0,2.3,117,35,24,10,8.0,15,7,5,93,8.0,4,4,1.3,4.0,0,86432,21027,32140,1483,8.0,8.0,0.32,0.3,0.62,4.62,0.11,0.1,0.21,1.56,59.0,33,16,36.9,55,42,21.0,89,48,11.7,47,33,2.0,4.0,,3,,Alex,Scott,Scott,,,266,1,2,1,4,0,0,0,1,0,0,3,37,,,,0.0,0.34,1.35,1.02,12.52,7,9,21
70,a,,,6.0,67,46,0,0,0,0,1.1,184,58,7,1,2.3,170,76,0,33,2.3,145,64,0.4,1.2,0,28030,879,35388,2276,2.3,2.3,0.77,0.06,0.83,4.08,0.3,0.02,0.32,1.6,22.2,168,61,41.2,47,37,74.0,11,7,13.7,32,25,3.0,2.0,2.0,3,,Justin,Kluivert,Kluivert,,,229,0,0,2,1,0,0,0,1,0,0,3,18,,,,0.0,0.79,0.39,1.18,7.07,4,1,13
71,a,,,5.0,252,155,0,0,0,0,0.2,332,118,7,1,2.3,164,72,0,23,2.3,137,60,0.5,1.4,0,10268,409,5943,393,2.3,2.3,0.0,0.01,0.01,3.8,0.0,0.01,0.01,2.18,8.4,242,102,14.9,148,89,0.0,476,177,2.4,238,106,5.0,,,3,,Lewis,Cook,Cook,,,157,0,0,2,1,0,0,0,0,0,0,2,10,,,,0.0,1.15,0.57,1.15,5.73,1,4,5
72,a,,,5.0,330,196,0,0,0,0,0.1,472,187,2,1,1.0,306,132,0,6,0.7,285,130,0.1,0.4,0,792,43,2501,119,0.7,0.7,0.03,0.0,0.03,0.23,1.35,0.0,1.35,10.35,0.2,336,155,0.1,328,166,2.0,233,110,0.2,335,155,,,,3,,Ben,Gannon-Doak,Gannon-Doak,,,2,0,0,0,1,0,0,0,0,0,0,0,3,,,,0.0,0.0,45.0,0.0,135.0,1,0,2
73,a,100.0,100.0,5.0,264,163,0,0,0,0,0.3,308,109,6,4,2.0,191,83,0,23,2.0,158,68,0.4,1.2,0,9322,702,7896,350,2.0,2.0,0.0,0.01,0.01,0.94,0.0,0.01,0.01,0.76,5.2,269,121,1.9,252,132,0.0,484,182,0.7,305,138,,,,3,,Tyler,Adams,Adams,,,111,0,0,0,4,0,0,0,0,0,0,1,19,,,,0.0,0.0,3.24,0.81,15.41,3,5,11
74,a,100.0,100.0,5.0,246,152,0,0,0,0,0.1,488,196,2,1,1.0,291,123,0,5,0.7,279,128,0.1,0.4,0,1992,94,1775,76,0.7,0.7,0.0,0.01,0.01,0.35,0.0,0.04,0.04,1.37,0.0,518,205,1.6,263,137,0.0,471,174,0.1,343,160,4.0,3.0,,3,,David,Brooks,Brooks,,,23,0,0,0,2,0,0,0,0,0,0,0,0,,,,0.0,0.0,7.83,0.0,0.0,0,0,0
75,a,100.0,100.0,5.0,253,156,0,0,0,0,0.0,547,224,2,1,1.0,293,124,0,8,0.7,281,129,0.1,0.4,0,1666,68,777,65,0.7,0.7,0.0,0.0,0.0,0.13,0.0,0.0,0.0,2.92,2.8,303,136,0.3,313,158,0.0,477,178,0.3,326,149,6.0,,,3,,Ryan,Christie,Christie,,,4,0,0,0,1,0,0,0,0,0,0,0,2,,,,0.0,0.0,22.5,0.0,45.0,1,0,1
76,a,,,5.0,370,226,0,0,0,0,0.0,579,240,1,0,1.0,315,140,0,5,0.3,352,163,0.1,0.2,0,238,15,408,31,0.3,0.3,0.0,0.0,0.0,0.31,0.0,0.0,0.0,1.86,2.8,304,137,0.6,300,151,0.0,548,221,0.3,329,152,,,,3,,Alex,Tóth,Tóth.A,,,15,0,0,0,2,0,0,0,0,0,0,0,2,,,,0.0,0.0,12.0,0.0,12.0,1,0,1
77,i,0.0,0.0,4.9,406,246,0,0,-1,1,0.0,576,238,0,0,0.0,537,215,0,0,0.0,537,215,0.0,0.0,0,198,8,1647,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,507,197,0.0,507,204,0.0,455,164,0.0,516,201,,,,3,,Amine,Adli,Adli,Unspecified injury - Unknown return date,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
78,i,0.0,0.0,7.4,22,14,0,0,-1,1,0.2,328,116,0,0,0.0,649,288,0,0,0.0,649,288,0.0,0.0,0,737,29,21906,538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,649,288,0.0,649,288,0.0,649,288,0.0,649,288,,,1.0,3,,Junior,Kroupi,Kroupi.Jr,Foot injury - Unknown return date,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
79,a,,,6.0,73,16,0,0,0,0,3.3,100,15,11,2,3.7,95,12,0,32,3.7,77,7,0.6,1.8,0,146949,4753,66728,4250,3.7,3.7,0.86,0.26,1.12,4.27,0.32,0.1,0.42,1.58,34.4,120,11,34.1,65,6,24.0,80,18,9.2,77,12,,,,3,,Francisco Evanilson,de Lima Barbosa,Evanilson,,,244,0,2,2,2,0,0,0,1,0,0,3,18,,,,0.0,0.74,0.74,1.11,6.64,1,9,8
80,u,0.0,0.0,5.5,126,31,0,0,0,0,0.0,570,75,0,0,0.0,616,71,0,0,0.0,616,71,0.0,0.0,0,0,0,1623,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,602,63,0.0,606,68,0.0,587,65,0.0,608,68,,,,3,,Enes,Ünal,Enes Ünal,Has joined Getafe permanently,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
81,a,100.0,100.0,6.0,83,19,0,0,0,0,0.1,408,58,1,0,1.0,353,42,0,4,0.3,373,45,0.0,0.2,0,2731,210,3309,208,0.3,0.3,0.0,0.0,0.0,0.16,0.0,0.0,0.0,1.6,0.0,637,74,0.0,637,74,0.0,633,74,0.0,637,74,,,,3,,Álvaro,Rodríguez,Rodríguez,,,9,0,0,0,1,0,0,0,0,0,0,0,1,,,,0.0,0.0,10.0,0.0,10.0,0,0,1
566,a,,,5.0,317,58,0,0,0,0,0.4,269,99,7,1,2.3,165,63,0,24,2.3,139,55,0.5,1.4,0,17538,451,9231,367,2.3,2.3,0.27,0.04,0.31,4.75,0.09,0.01,0.1,1.58,50.0,56,19,2.1,245,82,13.0,123,38,6.5,134,48,,,,3,,António João,Pereira de Albuquerque Tavares da Silva,Silva,,,270,0,0,0,5,0,0,0,1,0,0,3,31,,,,0.0,0.0,1.67,1.0,10.33,3,28,7
573,a,,,4.5,514,136,0,0,0,0,0.2,344,127,0,0,0.0,476,183,0,0,0.0,476,183,0.0,0.0,0,856,35,3916,162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,440,177,0.0,442,178,0.0,384,167,0.0,450,177,,,,3,,Juanlu,Sánchez,Sanchez,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
608,a,,,5.0,346,60,0,0,0,0,0.1,436,62,2,1,1.0,309,33,0,10,0.7,287,33,0.1,0.4,0,7447,460,2593,174,0.7,0.7,0.1,0.0,0.1,0.35,0.56,0.0,0.56,1.97,3.4,297,29,0.8,292,37,17.0,103,21,2.1,254,29,,,,3,,Daniel,Jebbison,Jebbison,,,16,0,0,0,2,0,0,0,0,0,0,0,1,,,,0.0,0.0,11.25,0.0,5.62,0,0,1
615,a,,,4.5,473,36,0,0,0,0,0.0,541,61,0,0,0.0,458,57,0,0,0.0,458,57,0.0,0.0,0,1746,101,535,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,421,57,0.0,417,38,0.0,353,37,0.0,431,57,,,,3,,Michele,Di Gregorio,Di Gregorio,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
82,a,,,5.0,263,10,0,0,0,0,7.0,60,9,11,2,3.7,89,5,0,51,3.7,71,4,0.7,2.2,0,192708,4571,82855,3986,3.7,3.7,0.0,0.01,0.01,3.88,0.0,0.0,0.0,1.29,40.8,87,11,0.0,528,60,0.0,483,60,4.0,191,12,,,,3,,Caoimhín,Kelleher,Kelleher,,,270,0,0,1,2,0,0,0,0,0,7,3,0,,,,2.33,0.33,0.67,1.0,0.0,0,4,15
83,a,,,4.5,519,44,0,0,0,0,0.1,421,48,0,0,0.0,481,60,0,0,0.0,481,60,0.0,0.0,0,1674,57,2385,88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,445,60,0.0,447,46,0.0,389,45,0.0,455,60,,,,3,,Hákon Rafn,Valdimarsson,Valdimarsson,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
84,a,,,5.5,154,20,0,0,0,0,2.2,123,49,10,1,3.3,110,42,0,39,3.3,92,36,0.6,1.8,0,58213,949,31991,2034,3.3,3.3,0.51,0.05,0.56,2.14,0.23,0.02,0.25,0.98,39.6,93,42,22.4,115,35,51.0,32,2,11.3,52,10,,,,3,,Nathan,Collins,Collins,,,196,0,0,1,1,0,0,0,1,0,0,3,17,,,,0.0,0.46,0.46,1.38,7.81,2,15,11
85,i,0.0,0.0,4.9,401,72,0,0,-1,1,0.1,455,160,0,0,0.0,534,198,0,0,0.0,534,198,0.0,0.0,0,277,11,6763,177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,504,195,0.0,504,195,0.0,452,187,0.0,513,195,,,,3,,Sepp,van den Berg,Van den Berg,Groin injury - Unknown return date,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
86,a,,,5.5,151,91,0,0,0,0,2.2,118,36,18,2,6.0,38,18,3,70,6.0,26,12,1.1,3.3,0,158643,4892,35373,2330,6.0,6.0,1.09,0.65,1.74,3.88,0.37,0.22,0.59,1.31,85.6,5,4,47.5,34,28,21.0,86,47,15.4,24,18,,1.0,,3,,Keane,Lewis-Potter,Lewis-Potter,,,267,1,1,1,2,0,0,0,0,0,0,3,27,,,,0.0,0.34,0.67,1.01,9.1,4,11,12
87,a,,,4.5,456,98,0,0,0,0,5.2,70,30,13,2,4.3,66,28,0,42,4.3,48,21,1.0,2.9,0,253029,8598,82256,6424,4.3,4.3,0.11,0.03,0.14,3.88,0.04,0.01,0.05,1.29,57.8,35,11,21.9,117,36,37.0,49,8,11.7,46,8,,,,3,,Kristoffer,Ajer,Ajer,,,270,0,0,1,2,0,0,0,1,0,0,3,32,,,,0.0,0.33,0.67,1.0,10.67,2,30,7
88,a,,,4.6,423,80,0,0,1,-1,9.6,43,16,16,1,5.3,48,20,1,47,5.3,36,16,1.2,3.5,0,520891,8575,109253,8483,5.3,5.3,0.55,0.21,0.76,2.35,0.24,0.09,0.33,1.02,48.2,63,25,17.5,134,39,54.0,29,1,11.9,45,7,,,,3,,Michael,Kayode,Kayode,,,207,1,0,1,1,0,0,0,0,0,0,3,13,,,,0.0,0.43,0.43,1.3,5.65,1,12,11
89,a,,,4.5,457,99,0,0,0,0,0.2,330,122,1,0,1.0,269,100,0,3,0.3,324,113,0.1,0.2,0,1146,41,4496,148,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,415,165,0.0,410,164,0.0,345,147,0.0,425,165,,,,3,,Rico,Henry,Henry,,,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
90,a,,,4.5,502,131,0,0,0,0,0.1,461,161,3,1,1.0,277,107,0,8,1.0,231,83,0.2,0.7,0,1312,36,1492,60,1.0,1.0,0.0,0.02,0.02,1.53,0.0,0.03,0.03,2.26,4.0,286,106,4.4,214,68,0.0,375,165,0.8,300,109,,,,3,,Aaron,Hickey,Hickey,,,61,0,0,0,1,0,0,0,0,0,0,0,7,,,,0.0,0.0,1.48,0.0,10.33,2,5,4
92,a,,,4.5,539,144,0,0,0,0,0.0,571,195,0,0,0.0,498,189,0,0,0.0,498,189,0.0,0.0,0,280,17,505,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,464,184,0.0,465,185,0.0,408,174,0.0,474,184,,,,3,,Kim,Ji-soo,Ji-soo,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
93,a,,,4.5,521,139,0,0,0,0,0.1,371,136,2,2,2.0,182,70,0,12,0.7,272,98,0.2,0.4,0,326,18,2749,71,0.7,0.7,0.12,0.01,0.13,1.73,0.15,0.01,0.16,2.13,0.0,447,180,0.0,449,181,0.0,391,170,0.0,457,180,,,,3,,Jannik,Schuster,Schuster,,,73,0,0,0,1,0,0,0,0,0,0,0,9,,,,0.0,0.0,1.23,0.0,11.1,0,9,0
94,a,,,6.0,79,54,0,0,0,0,4.3,85,28,15,2,5.0,60,27,3,62,5.0,42,20,0.8,2.5,0,170444,5158,80048,6753,5.0,5.0,0.77,0.12,0.89,3.88,0.26,0.04,0.3,1.31,60.0,30,15,22.9,111,67,93.0,4,1,17.6,15,11,,,2.0,3,,Kevin,Schade,Schade,,,267,1,0,1,2,0,0,0,0,0,0,3,23,,,,0.0,0.34,0.67,1.01,7.75,5,4,14
95,a,,,6.4,52,36,-1,1,-1,1,0.8,211,67,5,1,1.7,227,104,0,28,1.7,196,91,0.3,0.8,0,12154,199,43088,2555,1.7,1.7,0.07,0.38,0.45,2.25,0.04,0.24,0.28,1.45,16.4,201,80,46.3,38,31,17.0,106,55,8.0,100,52,2.0,,,3,,Dango,Ouattara,O.Dango,,,140,0,0,1,1,0,0,0,0,0,0,2,24,,,,0.0,0.64,0.64,1.29,15.43,2,8,14
96,a,,,5.5,158,95,0,0,0,0,0.5,259,86,11,7,3.7,90,42,2,56,3.7,72,33,0.7,2.0,0,6569,318,15622,411,3.7,3.7,0.03,0.46,0.49,2.0,0.02,0.25,0.27,1.08,24.2,159,58,58.7,20,18,25.0,77,43,10.8,59,39,3.0,3.0,,3,,Mikkel,Damsgaard,Damsgaard,,,167,0,1,1,1,0,0,0,0,0,0,2,17,,,,0.0,0.54,0.54,1.08,9.16,3,3,11
97,i,0.0,0.0,5.5,141,86,0,0,0,0,0.2,359,133,6,0,6.0,37,17,0,22,2.0,169,77,0.4,1.1,0,4430,3,8908,662,0.0,0.0,0.08,0.34,0.42,0.47,0.11,0.46,0.57,0.64,12.6,221,90,46.2,39,32,13.0,125,63,7.2,118,60,1.0,2.0,3.0,3,,Mathias,Jensen,Jensen,Unspecified injury - Expected back 18 Sep,,66,0,1,1,0,0,0,0,0,0,0,1,5,,,,0.0,1.36,0.0,1.36,6.82,2,0,3
98,a,,,5.0,266,165,0,0,0,0,0.7,230,78,19,9,6.3,29,13,3,78,6.3,18,8,1.3,3.8,0,67341,3977,18823,948,6.3,6.3,0.49,0.32,0.81,3.88,0.16,0.11,0.27,1.29,69.6,18,11,74.2,10,10,28.0,66,40,17.2,16,12,4.0,,,3,,Vitaly,Janelt,Janelt,,,270,2,0,1,2,0,0,0,3,0,0,3,34,,,,0.0,0.33,0.67,1.0,11.33,11,14,9
99,i,0.0,0.0,5.0,352,212,0,0,0,0,0.0,644,283,0,0,0.0,589,247,0,0,0.0,589,247,0.0,0.0,0,64,2,91,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,565,233,0.0,572,239,0.0,537,211,0.0,573,236,,,,3,,Antoni,Milambo,Milambo,Knee injury - Unknown return date,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
100,a,100.0,100.0,5.0,292,176,0,0,0,0,0.0,565,234,0,0,0.0,564,232,0,0,0.0,564,232,0.0,0.0,0,775,77,645,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,539,216,0.0,540,221,0.0,497,188,0.0,546,218,,,,3,,Fábio,Freitas Gouveia Carvalho,Carvalho,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
102,a,,,4.9,409,248,0,0,-1,1,0.9,202,61,2,0,0.7,367,175,0,12,0.7,276,126,0.1,0.4,0,1966,145,33790,1305,0.7,0.7,0.07,0.03,0.1,2.85,0.07,0.03,0.1,2.88,5.2,268,120,13.3,159,96,7.0,168,81,2.6,228,101,,,,3,,Yehor,Yarmoliuk,Yarmoliuk,,,89,0,0,0,2,0,0,0,1,0,0,0,11,,,,0.0,0.0,2.02,0.0,11.12,3,2,6
103,i,0.0,0.0,5.0,260,160,0,0,0,0,0.0,562,232,0,0,0.0,553,227,0,0,0.0,553,227,0.0,0.0,0,347,3,1010,108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,526,210,0.0,527,216,0.0,482,181,0.0,534,213,,,,3,,Josh,Dasilva,Dasilva,Hamstring injury - Expected back 10 Oct,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
105,a,,,6.0,74,50,0,0,0,0,0.2,360,134,4,1,1.3,249,114,0,16,1.3,219,102,0.2,0.7,0,3691,89,5988,246,1.3,1.3,0.17,0.42,0.59,1.62,0.12,0.3,0.42,1.14,13.8,214,86,60.8,19,17,16.0,109,58,9.1,78,44,,,,3,,Jaidon,Anthony,Anthony,,,128,0,0,1,1,0,0,0,1,0,0,1,13,,,,0.0,0.7,0.7,0.7,9.14,2,0,11
