id,first_name,second_name,web_name,status,news,news_added,now_cost,now_cost_rank,now_cost_rank_type,selected_by_percent,selected_rank,selected_rank_type,form,form_rank,form_rank_type,event_points,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,transfers_in_event,transfers_out_event,value_form,value_season,ep_next,ep_this,points_per_game,points_per_game_rank,points_per_game_rank_type,chance_of_playing_next_round,chance_of_playing_this_round,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,direct_freekicks_order,penalties_order,set_piece_threat,corners_and_indirect_freekicks_text,direct_freekicks_text,penalties_text,expected_goals_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,saves_per_90,clean_sheets_per_90,goals_conceded_per_90,starts_per_90,defensive_contribution_per_90,gw,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,starts,bonus,bps,transfers_in,transfers_out,dreamteam_count,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence,creativity,threat,ict_index,tackles,clearances_blocks_interceptions,recoveries,defensive_contribution
335,Anton,Stach,Stach,a,,,6.0,76,51,3.0,107,31,6.3,21,10,2,0,0,0,0,4464,4090,1.0,3.2,6.3,6.3,6.3,32,15,,,14,9,130,79,91,49,54,36,1.0,1.0,,,,,,0.16,0.05,0.21,1.4,0.0,0.33,0.67,1.0,12.67,3,2,90,0,0,0,1,0,0,0,0,0,0,1,0,7,4995,4474,0,0.31999999999999995,0.1,0.42000000000000004,1.8600000000000003,0.0,0.0,0.0,0.0,2,2,2,6
336,Noah,Okafor,Okafor,a,,,5.9,98,63,0.3,288,96,2.0,174,80,3,0,0,-1,1,217,563,0.3,1.0,2.0,2.0,2.0,209,96,,,200,79,120,74,122,62,167,81,,,,,,,,0.05,0.11,0.16,0.62,0.0,0.59,0.59,1.18,4.12,3,3,61,0,0,1,0,0,0,0,0,0,0,1,0,9,229,651,0,0.0,0.009999999999999981,0.010000000000000009,0.19000000000000006,0.0,0.0,0.0,0.0,0,0,0,0
337,Brenden,Aaronson,Aaronson,a,,,5.4,211,131,0.7,231,79,1.7,187,86,1,-1,1,-1,1,177,1084,0.3,0.9,1.7,1.7,1.7,223,102,,,232,96,262,136,176,87,263,118,,3.0,,,,,,0.01,0.01,0.02,1.64,0.0,0.58,1.17,1.17,5.84,3,1,28,0,0,0,1,0,0,0,0,0,0,0,0,5,189,1217,0,0.0,0.0,0.0,1.67,0.0,0.0,0.0,0.0,0,0,0,0
338,Ethan,Ampadu,Ampadu,a,,,5.5,134,82,1.1,178,55,3.0,111,44,2,0,0,0,0,340,1353,0.5,1.6,3.0,3.0,3.0,132,53,,,101,36,52,41,251,123,102,53,,,,,,,,0.0,0.05,0.05,1.4,0.0,0.33,0.67,1.0,11.33,3,2,90,0,0,0,1,0,0,0,0,0,0,1,0,11,354,1541,0,0.0,0.010000000000000009,0.009999999999999981,1.8600000000000003,0.0,0.0,0.0,0.0,4,6,1,11
339,Sean,Longstaff,Longstaff,a,,,4.9,387,235,0.1,419,165,0.3,331,150,0,-1,1,-1,1,102,156,0.1,0.2,0.3,0.3,1.0,283,119,,,494,189,323,164,440,155,503,193,3.0,2.0,,,,,,0.0,0.0,0.0,0.79,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,176,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
341,Wilfried,Gnonto,Gnonto,u,Has joined ACF Fiorentina on loan for the rest of the season,,5.0,328,195,0.0,590,246,0.0,579,241,0,0,0,0,0,0,88,0.0,0.0,0.0,0.0,0.0,579,241,0.0,0.0,555,227,561,233,525,204,563,230,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
342,Jack,Harrison,Harrison,u,Has joined New England Revolution permanently,,5.0,278,171,0.0,651,289,0.0,556,229,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,556,229,0.0,0.0,530,213,531,218,487,184,537,215,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
343,Daniel,James,James,a,,,5.0,262,162,0.1,414,162,0.3,339,153,0,0,0,0,0,114,142,0.1,0.2,0.3,0.3,1.0,295,125,,,527,211,280,143,128,65,292,131,,,,,,,,0.98,0.04,1.02,3.8,0.0,0.0,0.0,0.0,8.18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,160,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
344,Ilia,Gruev,Gruev,d,Knee injury - 25% chance of playing,,5.0,319,189,0.0,630,274,0.0,573,237,0,0,0,0,0,1,5,0.0,0.0,0.0,0.0,0.0,573,237,25.0,25.0,548,222,554,228,516,198,556,225,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
345,Tanaka,Ao,Tanaka,a,,,4.9,396,242,0.2,334,120,2.0,155,66,5,0,0,-1,1,504,265,0.4,1.2,2.0,2.0,3.0,121,49,,,175,67,253,133,447,160,246,110,4.0,,,,,,,0.41,0.02,0.43,1.55,0.0,0.0,0.77,0.77,14.62,3,5,72,0,1,0,1,0,0,0,0,0,0,1,0,18,517,286,0,0.53,0.01,0.54,0.8900000000000001,0.0,0.0,0.0,0.0,2,3,3,8
346,Dominic,Calvert-Lewin,Calvert-Lewin,a,,,6.0,62,14,25.8,9,3,3.3,96,9,1,0,0,0,0,11442,45356,0.6,1.7,3.3,3.3,3.3,111,13,,,100,9,213,28,37,12,90,13,,,1.0,,,,,0.67,0.03,0.7,1.15,0.0,0.36,0.71,1.07,3.21,3,1,72,0,0,0,1,0,0,0,1,0,0,1,0,0,12715,51029,0,0.8299999999999998,0.06,0.8899999999999999,0.8900000000000001,0.0,0.0,0.0,0.0,0,1,2,3
347,Lukas,Nmecha,Nmecha,a,,,5.5,130,34,0.5,255,43,1.7,189,17,1,0,0,0,0,368,621,0.3,0.9,1.7,1.7,2.5,156,18,,,186,15,123,11,191,32,186,22,,,2.0,,,,,0.5,0.33,0.83,4.5,0.0,0.0,0.0,0.0,2.37,3,1,17,0,0,0,0,0,0,0,0,0,0,0,0,2,406,675,0,0.10999999999999999,0.14,0.24999999999999997,0.9699999999999999,0.0,0.0,0.0,0.0,0,0,0,0
348,Joël,Piroe,Piroe,u,Has joined West Ham United on loan for the rest of the season,,5.0,289,55,0.1,445,63,0.0,561,59,0,0,0,0,0,0,185,0.0,0.0,0.0,0.0,0.0,561,59,0.0,0.0,536,50,537,55,494,52,543,55,,,3.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
349,Mateo,Joseph Fernández-Regatillo,Mateo Joseph,i,Knee injury - Unknown return date,,4.5,537,72,0.1,490,67,0.0,496,51,0,0,0,0,0,83,130,0.0,0.0,0.0,0.0,0.0,496,51,0.0,0.0,462,42,463,47,406,44,472,47,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,137,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
385,James,Trafford,Trafford,a,,,5.0,296,12,5.2,71,10,5.0,41,2,3,0,0,0,0,5718,3120,1.0,3.0,5.0,5.0,5.0,53,3,,,39,7,542,62,500,62,150,7,,,,,,,,0.0,0.0,0.0,1.4,3.67,0.33,0.67,1.0,0.0,3,3,90,0,0,0,1,0,0,0,0,0,4,1,0,17,6249,3538,0,0.0,0.0,0.0,1.8600000000000003,0.0,0.0,0.0,0.0,0,2,11,0
598,Nico,Elvedi,Elvedi,a,,,4.5,452,95,0.0,539,187,1.7,179,66,4,0,0,0,0,103,39,0.4,1.1,1.7,1.7,2.5,150,56,,,202,84,279,100,184,63,243,90,,,,,,,,0.0,0.27,0.27,1.96,0.0,0.0,1.23,0.62,9.86,3,4,90,0,0,0,1,0,0,0,0,0,0,1,0,12,114,44,0,0.0,0.44,0.44,1.86,0.0,0.0,0.0,0.0,0,10,0,10
603,Jayden,Lienou,Lienou,a,,,4.0,650,212,0.1,430,150,0.0,434,165,0,0,0,0,0,207,103,0.0,0.0,0.0,0.0,0.0,434,165,,,395,157,387,155,315,132,405,157,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,109,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
604,Alfie,Cresswell,Cresswell,a,,,4.5,548,279,0.1,396,151,0.0,504,197,0,0,0,0,0,485,201,0.0,0.0,0.0,0.0,0.0,504,197,,,470,177,471,186,415,144,480,182,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,520,210,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
625,Alex,Cairns,Cairns,a,,,4.0,583,56,0.1,376,43,0.0,387,30,0,0,0,0,0,935,130,0.0,0.0,0.0,0.0,0.0,387,30,,,348,30,338,9,260,8,357,30,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1044,153,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
629,Michael,Zetterer,Zetterer,a,,,4.0,588,58,0.2,317,38,0.0,391,32,0,0,0,0,0,2712,253,0.0,0.0,1.0,1.0,0.0,391,32,,,352,32,342,11,264,10,361,32,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2951,281,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
641,Melvin,Bard,Bard,a,,,4.5,490,124,0.0,637,211,0.0,466,180,0,0,0,0,0,49,14,0.0,0.0,1.8,1.8,0.0,466,180,,,430,174,427,174,366,161,440,174,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
648,Jean-Mattéo,Bahoya,Bahoya,a,,,5.0,363,221,0.0,598,253,0.0,593,250,0,0,0,0,0,183,42,0.0,0.0,1.5,1.5,0.0,593,250,,,571,238,577,243,546,219,579,241,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,44,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
350,Alisson,Becker,A.Becker,a,,,5.5,124,3,3.7,91,14,3.3,89,7,8,0,0,0,0,3472,2883,0.6,1.8,3.3,3.3,3.3,107,7,,,151,16,605,69,586,69,230,16,,,,,,,,0.0,0.0,0.0,1.54,3.0,0.33,1.33,1.0,0.0,3,8,90,0,0,1,0,0,0,0,0,0,5,1,1,35,3856,3227,0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0,2,14,0
351,Giorgi,Mamardashvili,Mamardashvili,a,,,4.9,402,21,0.1,381,45,0.0,535,67,0,0,0,-1,1,115,360,0.0,0.0,0.0,0.0,0.0,535,67,,,505,67,505,55,453,54,514,67,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,364,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
352,Freddie,Woodman,Woodman,a,,,4.0,589,59,1.1,185,29,0.0,392,33,0,0,0,0,0,441,695,0.0,0.0,0.0,0.0,0.0,392,33,,,353,33,343,12,265,11,362,33,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,473,745,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
353,Armin,Pecsi,Pecsi,u,Has joined TSV Hartberg on loan for the rest of the season,,4.0,644,71,0.0,563,66,0.0,430,45,0,0,0,0,0,0,21,0.0,0.0,0.0,0.0,0.0,430,45,0.0,0.0,391,45,383,24,310,23,401,45,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
354,Vitezslav,Jaros,Jaros,i,Knee injury - Unknown return date,,4.0,608,64,0.0,575,68,0.0,402,38,0,0,0,0,0,109,37,0.0,0.0,0.0,0.0,0.0,402,38,0.0,0.0,363,38,355,17,279,16,373,38,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,48,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
355,Harvey,Davies,Davies,a,,,4.0,618,67,0.2,361,40,0.0,407,41,0,0,0,0,0,158,115,0.0,0.0,0.0,0.0,0.0,407,41,,,368,41,360,20,285,19,378,41,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,126,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
356,Virgil,van Dijk,Virgil,a,,,6.5,33,2,17.3,22,7,3.0,113,47,6,0,0,0,0,5499,13553,0.5,1.4,3.0,3.0,3.0,137,54,,,55,18,203,66,73,16,96,34,,,,,,,,0.08,0.02,0.1,1.54,0.0,0.33,1.33,1.0,8.33,3,6,90,0,0,1,0,0,0,0,0,0,0,1,0,32,6259,15309,0,0.0,0.019999999999999997,0.020000000000000018,0.75,0.0,0.0,0.0,0.0,3,4,4,7
357,Jeremie,Frimpong,Frimpong,a,,,5.5,143,17,2.8,109,44,0.3,365,130,0,0,0,0,0,577,16568,0.1,0.2,0.3,0.3,0.5,375,131,,,147,65,29,5,119,36,76,22,,,,,,,,0.01,0.06,0.07,2.14,0.0,0.0,2.25,1.12,4.5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,829,17452,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
358,Milos,Kerkez,Kerkez,a,,,5.5,184,26,2.9,108,43,2.0,172,64,5,0,0,0,0,1244,4320,0.4,1.1,2.0,2.0,2.0,207,75,,,84,37,94,29,134,42,98,35,,,,,,,,0.01,0.02,0.03,1.64,0.0,0.36,1.44,1.08,7.2,3,5,90,0,0,1,0,0,0,0,1,0,0,1,0,23,1439,4791,0,0.0,0.03,0.03,0.7499999999999996,0.0,0.0,0.0,0.0,2,3,1,5
359,Joe,Gomez,Gomez,i,Muscular injury - Unknown return date,,5.0,256,39,0.0,582,198,0.0,551,200,0,0,0,0,0,4,25,0.0,0.0,0.0,0.0,0.0,551,200,0.0,0.0,524,199,524,199,479,192,532,199,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
360,Conor,Bradley,Bradley,i,Knee injury - Unknown return date,,5.0,327,61,0.0,601,203,0.0,578,207,0,0,0,0,0,6,27,0.0,0.0,0.0,0.0,0.0,578,207,0.0,0.0,554,206,560,206,524,202,562,206,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,28,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
361,Wellity,Lucky,Lucky,a,,,4.0,629,192,0.1,399,144,0.0,418,150,0,0,0,0,0,150,175,0.0,0.0,0.0,0.0,0.0,418,150,,,379,142,371,140,296,114,389,142,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,182,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
362,Jeremy,Jacquet,Jacquet,a,,,5.0,364,65,2.6,111,45,3.0,108,44,5,0,0,0,0,6176,3806,0.6,1.8,3.0,3.0,3.0,128,50,100.0,100.0,79,33,91,28,235,88,116,42,,,,,,,,0.0,0.04,0.04,1.54,0.0,0.38,1.53,1.15,8.81,3,5,90,0,0,1,0,0,0,0,1,0,0,1,0,28,6803,4175,0,0.0,0.03,0.03,0.7499999999999996,0.0,0.0,0.0,0.0,3,6,3,9
363,Giovanni,Leoni,Leoni,i,Knee injury - Unknown return date,,4.0,651,213,0.0,519,179,0.0,435,166,0,0,0,0,0,37,55,0.0,0.0,0.0,0.0,0.0,435,166,0.0,0.0,396,158,388,156,316,133,406,158,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,60,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
364,Kostas,Tsimikas,Tsimikas,a,,,5.0,272,42,0.1,462,162,0.3,340,124,0,0,0,0,0,37,215,0.1,0.2,0.3,0.3,1.0,296,117,,,295,112,274,98,156,51,281,102,,,,,,,,0.19,0.05,0.24,0.33,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,226,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
365,Calvin,Ramsay,Ramsay,u,Has joined St Mirren on loan for the rest of the season,,4.0,622,187,0.1,400,145,0.0,411,145,0,0,0,0,0,0,278,0.0,0.0,0.0,0.0,0.0,411,145,0.0,0.0,372,137,364,135,289,109,382,137,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
366,Florian,Wirtz,Wirtz,a,,,7.4,21,13,9.3,47,19,3.0,114,45,3,-1,1,-1,1,1336,47828,0.4,1.2,3.0,3.0,3.0,140,58,,,107,40,46,36,33,21,35,28,3.0,2.0,4.0,,,,,0.25,0.11,0.36,1.29,0.0,0.37,1.49,1.12,7.07,3,3,90,0,0,1,0,0,0,0,0,0,0,1,0,14,2813,49381,0,0.18000000000000005,0.04999999999999999,0.22999999999999998,0.6499999999999999,0.0,0.0,0.0,0.0,0,0,4,4
367,Cody,Gakpo,Gakpo,a,,,7.1,24,15,9.6,42,16,9.3,1,1,11,0,0,1,-1,110351,4974,1.3,3.9,9.3,9.3,9.3,9,5,,,23,13,16,15,40,24,18,14,2.0,,3.0,,,,,0.13,0.43,0.56,1.64,0.0,0.36,1.44,1.08,9.0,3,11,90,0,2,1,0,0,0,0,0,0,0,1,2,43,113315,6566,0,0.06,0.3999999999999999,0.45999999999999996,0.7499999999999996,0.0,0.0,0.0,0.0,3,2,5,10
368,Dominik,Szoboszlai,Szoboszlai,a,,,7.0,27,18,40.7,5,2,5.0,43,21,3,0,0,0,0,12317,70655,0.7,2.1,5.0,5.0,5.0,61,28,,,15,10,7,7,78,44,9,8,1.0,1.0,1.0,,,,,0.39,0.17,0.56,1.54,0.0,0.33,1.33,1.0,9.67,3,3,90,0,0,1,0,0,0,0,0,0,0,1,0,20,16969,73869,0,0.15999999999999992,0.08000000000000002,0.24,0.75,0.0,0.0,0.0,0.0,0,3,6,9
369,Rio,Ngumoha,Ngumoha,a,,,5.9,114,74,0.7,225,73,1.0,254,120,0,0,0,-1,1,216,4690,0.2,0.5,1.0,1.0,1.5,239,111,,,280,128,197,109,181,90,266,119,,,,,,,,0.04,0.06,0.1,0.64,0.0,0.0,2.22,1.11,3.33,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,4941,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
370,Federico,Chiesa,Chiesa,i,Back injury - Unknown return date,,5.4,206,127,0.1,478,191,0.0,606,257,0,0,0,-1,1,6,255,0.0,0.0,0.0,0.0,0.0,606,257,0.0,0.0,584,245,591,251,564,230,592,248,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,267,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
371,Ryan,Gravenberch,Gravenberch,a,,,6.0,72,49,1.6,145,43,2.3,147,65,1,0,0,0,0,725,7089,0.4,1.2,2.3,2.3,2.3,171,77,,,137,50,88,55,208,100,144,70,,,,,,,,0.04,0.04,0.08,0.99,0.0,0.0,1.48,0.74,10.33,3,1,26,0,0,0,0,0,0,0,0,0,0,0,0,2,800,7288,0,0.0,0.0,0.0,0.17000000000000015,0.0,0.0,0.0,0.0,0,1,1,2
372,Alexis,Mac Allister,Mac Allister,a,,,5.5,147,88,1.4,152,45,1.7,191,88,2,0,0,0,0,1200,2766,0.3,0.9,1.7,1.7,1.7,225,103,,,185,71,190,106,596,250,226,100,,,5.0,,,,,0.04,0.2,0.24,1.89,0.0,0.48,0.97,0.97,11.61,3,2,83,0,0,1,0,0,0,0,1,0,0,1,0,14,1271,2909,0,0.08,0.019999999999999962,0.09999999999999998,0.6000000000000001,0.0,0.0,0.0,0.0,3,3,5,11
373,Curtis,Jones,C.Jones,u,Has joined Internazionale permanently,,5.5,140,85,0.0,545,223,0.0,619,265,0,0,0,0,0,0,62,0.0,0.0,0.0,0.0,0.0,619,265,0.0,0.0,606,259,610,260,594,248,611,260,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
374,Endo,Wataru,Endo,a,,,5.0,254,157,0.1,475,189,0.0,550,225,0,0,0,0,0,84,194,0.0,0.0,0.0,0.0,0.0,550,225,100.0,100.0,523,208,523,214,478,179,531,211,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,201,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
375,Trey,Nyoni,Nyoni,a,,,4.9,417,254,0.0,517,214,0.7,277,127,1,-1,1,-1,1,82,104,0.1,0.4,0.7,0.7,1.0,289,121,,,257,114,240,127,462,169,295,132,,,,,,,,0.0,0.0,0.0,1.04,0.0,0.0,0.0,0.0,23.68,3,1,6,0,0,0,0,0,0,0,0,0,0,0,0,3,86,107,0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0,0,0,0
376,Stefan,Bajčetić Maquieira,Bajcetic,u,Has joined Celta Vigo permanently,,5.0,348,208,0.0,647,285,0.0,587,245,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,587,245,0.0,0.0,563,231,570,237,535,209,571,234,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
377,Victor,Munoz,Munoz,a,,,6.5,46,31,1.3,159,48,4.3,57,27,3,0,0,0,0,2701,4322,0.7,2.0,4.3,4.3,4.3,73,33,,,71,28,100,62,39,23,49,35,,,,,,,,0.21,0.12,0.33,1.98,0.0,0.5,1.0,1.0,5.5,3,3,63,0,0,1,0,0,0,0,0,0,0,1,0,9,3729,4499,0,0.0,0.01999999999999999,0.020000000000000018,0.5800000000000001,0.0,0.0,0.0,0.0,0,0,4,4
2,Kepa,Arrizabalaga Revuelta,Arrizabalaga,a,,,4.9,384,18,0.1,458,52,0.0,524,65,0,-1,1,-1,1,70,102,0.0,0.0,0.0,0.0,0.0,524,65,,,491,65,492,52,437,51,500,65,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,109,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
378,James,McConnell,McConnell,a,,,4.5,512,268,0.2,318,113,0.0,474,187,0,0,0,0,0,189,329,0.0,0.0,0.0,0.0,0.0,474,187,,,438,167,440,176,382,134,448,172,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,346,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
379,Alexander,Isak,Isak,a,,,9.0,5,2,16.9,23,4,7.7,6,2,13,0,0,0,0,72166,9486,0.9,2.6,7.7,7.7,7.7,17,3,,,72,6,106,10,1,1,10,2,,,2.0,,,,,0.85,0.02,0.87,1.65,0.0,0.37,1.48,1.11,1.85,3,13,63,2,0,1,0,0,0,0,0,0,0,1,3,61,74569,11839,0,0.20999999999999996,0.049999999999999996,0.26000000000000023,0.5800000000000001,0.0,0.0,0.0,0.0,0,1,2,3
380,Hugo,Ekitiké,Ekitiké,i,Achilles injury - Unknown return date,,7.5,19,7,0.1,406,57,0.0,650,77,0,0,0,0,0,108,492,0.0,0.0,0.0,0.0,0.0,650,77,0.0,0.0,650,77,650,77,650,77,650,77,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,499,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
381,Lewis,Koumas,Koumas,a,,,5.0,342,204,0.0,553,227,0.7,286,131,1,0,0,0,0,28,45,0.1,0.4,0.7,0.7,1.0,307,133,,,323,146,308,155,171,83,296,133,,,,,,,,0.21,0.0,0.21,4.02,0.0,0.0,0.0,0.0,6.92,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,28,47,0,0.0,0.0,0.0,0.09999999999999998,0.0,0.0,0.0,0.0,0,0,0,0
382,Jayden,Danns,Danns,a,,,4.5,516,67,0.1,460,65,0.0,478,47,0,0,0,0,0,1159,264,0.0,0.0,0.0,0.0,0.0,478,47,100.0,100.0,442,37,444,43,386,39,452,42,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1225,271,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
